id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
30714414,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,34.64,"$4,154.68",Entire home/apt,1,3,6
30827954,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,37.14,"$2,686.01",Private room,1,1,2
28449712,Australia,NSW,TWEED SHIRE COUNCIL,House,29.21,"$5,387.90",Entire home/apt,3,4,6
27811093,Australia,NSW,TWEED SHIRE COUNCIL,House,32.83,"$3,832.50",Private room,1,1,1
4131642,Australia,New South Wales,TWEED SHIRE COUNCIL,Apartment,35.86,"$2,227.46",Entire home/apt,2.5,4,8
33476788,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,37.1,"$4,706.85",Entire home/apt,1,2,3
6278099,Australia,NSW,TWEED SHIRE COUNCIL,House,34.56,"$4,036.89",Private room,2,3,4
1037008,Australia,NSW,TWEED SHIRE COUNCIL,House,30.68,"$4,985.91",Entire home/apt,1,1,1
31698699,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,31.97,"$2,659.92",Private room,1,1,1
8570416,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.79,"$5,533.67",Entire home/apt,1,1,2
8256779,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,35.91,"$6,589.01",Entire home/apt,1,2,2
13406719,Australia,NSW,TWEED SHIRE COUNCIL,House,38.21,"$4,699.89",Entire home/apt,1.5,1,1
25325081,Australia,NSW,TWEED SHIRE COUNCIL,House,33.59,"$3,552.77",Entire home/apt,1,2,5
4924412,Australia,New South Wales,TWEED SHIRE COUNCIL,House,31.53,"$5,315.92",Private room,1,1,1
23790436,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.84,"$4,208.85",Entire home/apt,1,2,2
32360448,Australia,NSW,TWEED SHIRE COUNCIL,House,36.5,"$6,350.74",Entire home/apt,3,5,6
17625651,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,35.79,"$2,626.41",Entire home/apt,1,2,2
31523827,Australia,QLD,TWEED SHIRE COUNCIL,Guest suite,36.45,"$4,642.04",Entire home/apt,1,1,2
17690279,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.72,"$6,507.28",Entire home/apt,1,2,3
26232258,Australia,NSW,TWEED SHIRE COUNCIL,House,35.54,"$3,896.43",Entire home/apt,1,2,2
24437523,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,36.27,"$6,778.22",Entire home/apt,1.5,2,2
32943959,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,34.36,"$3,798.95",Private room,1,2,2
33352897,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,36.67,"$3,696.41",Entire home/apt,1,0,2
21327554,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,35.93,"$4,236.28",Entire home/apt,1,2,4
2304546,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,35.57,"$4,838.48",Entire home/apt,1,1,1
21176093,Australia,NSW,TWEED SHIRE COUNCIL,House,40.52,"$4,811.97",Entire home/apt,2.5,4,5
15721606,Australia,NSW,TWEED SHIRE COUNCIL,House,35.38,"$5,500.82",Entire home/apt,3,4,4
30290068,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,33.8,"$4,904.99",Entire home/apt,1,2,2
5261948,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,35.11,"$3,634.61",Entire home/apt,1,2,4
33856330,Australia,QLD,TWEED SHIRE COUNCIL,Guest suite,34.48,"$6,803.29",Entire home/apt,1,0,1
23061693,Australia,NSW,TWEED SHIRE COUNCIL,House,38.74,"$4,410.97",Entire home/apt,2,0,6
16163464,Australia,NSW,TWEED SHIRE COUNCIL,House,30.46,"$1,808.38",Entire home/apt,1,3,4
19512926,Australia,NSW,TWEED SHIRE COUNCIL,House,40.04,"$4,184.41",Entire home/apt,2.5,5,7
34291844,Australia,NSW,TWEED SHIRE COUNCIL,House,40.44,"$6,161.07",Private room,1,1,1
33098713,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,36.36,"$5,022.10",Entire home/apt,2,2,3
29084438,Australia,NSW,TWEED SHIRE COUNCIL,House,35.43,"$5,545.69",Entire home/apt,2,4,6
29863416,Australia,NSW,TWEED SHIRE COUNCIL,House,34.45,"$4,112.04",Entire home/apt,2,3,2
14372377,Australia,NSW,TWEED SHIRE COUNCIL,House,33.16,"$3,172.48",Entire home/apt,1,3,3
9121496,Australia,NSW,TWEED SHIRE COUNCIL,House,39.15,"$5,603.20",Private room,1,1,1
24020611,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,34.02,"$5,310.13",Entire home/apt,2,2,3
34091334,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,35.39,"$3,235.34",Entire home/apt,1,2,2
18394460,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,32.01,"$3,433.85",Entire home/apt,2,2,2
21896077,Australia,,TWEED SHIRE COUNCIL,Apartment,43.49,"$4,354.08",Entire home/apt,1,2,3
11807604,Australia,NSW,TWEED SHIRE COUNCIL,House,37.3,"$5,457.20",Private room,1,1,2
4048465,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,31.68,"$5,331.78",Entire home/apt,1,1,1
26211476,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.9,"$4,697.06",Entire home/apt,1,1,2
18603378,Australia,NSW,TWEED SHIRE COUNCIL,House,40.57,"$5,739.53",Entire home/apt,2,4,4
18551415,Australia,NSW,TWEED SHIRE COUNCIL,House,35.44,"$3,400.58",Private room,1,2,2
20865337,Australia,NSW,TWEED SHIRE COUNCIL,House,36.14,"$6,215.47",Private room,1,1,1
22973312,Australia,NSW,TWEED SHIRE COUNCIL,House,40.82,"$3,471.04",Private room,1.5,1,1
29619676,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.32,"$4,939.24",Entire home/apt,1,1,2
23859031,Australia,NSW,TWEED SHIRE COUNCIL,House,38.25,"$3,932.17",Private room,1,1,1
28471600,Australia,NSW,TWEED SHIRE COUNCIL,House,35.54,"$4,570.27",Entire home/apt,1,1,2
33665775,Australia,NSW,TWEED SHIRE COUNCIL,House,36.35,"$5,750.28",Entire home/apt,1,2,2
6927539,Australia,NSW,TWEED SHIRE COUNCIL,Other,36.23,"$4,732.17",Entire home/apt,1,1,1
28346535,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,37.7,"$5,068.19",Entire home/apt,2,2,3
23208041,Australia,NSW,TWEED SHIRE COUNCIL,House,43.33,"$5,380.81",Entire home/apt,2.5,4,6
33857357,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,38.13,"$4,491.05",Entire home/apt,1,1,1
23675595,Australia,NSW,TWEED SHIRE COUNCIL,House,39.68,"$5,179.48",Private room,1,1,1
9596808,Australia,NSW,TWEED SHIRE COUNCIL,House,36.7,"$4,520.54",Entire home/apt,1,2,3
29552065,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,43.4,"$4,437.18",Entire home/apt,1,2,2
23867311,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,35.84,"$3,342.45",Entire home/apt,1,0,2
2959031,Australia,NSW,TWEED SHIRE COUNCIL,House,32.68,"$3,856.23",Entire home/apt,1,3,4
17815029,Australia,NSW,TWEED SHIRE COUNCIL,House,35.81,"$5,411.22",Entire home/apt,2.5,4,5
30067633,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,38.04,"$1,539.52",Entire home/apt,1,2,3
22679065,Australia,NSW,TWEED SHIRE COUNCIL,House,40.52,"$4,601.12",Entire home/apt,2,4,4
2876011,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,36.52,"$4,768.18",Entire home/apt,1.5,3,4
23566873,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,42.97,"$7,212.18",Entire home/apt,2,2,3
15590029,Australia,NSW,TWEED SHIRE COUNCIL,House,40.99,"$6,892.06",Entire home/apt,2,3,3
33855964,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,37.03,"$3,535.14",Entire home/apt,1,1,1
24402284,Australia,NSW,TWEED SHIRE COUNCIL,House,38.95,"$4,073.38",Entire home/apt,2,3,4
14826427,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,39.41,"$4,844.96",Private room,1.5,1,3
18691340,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.79,"$6,854.09",Entire home/apt,1,1,1
4281449,Australia,New South Wales,TWEED SHIRE COUNCIL,House,46.96,"$6,309.15",Entire home/apt,3,3,5
21895521,Australia,,TWEED SHIRE COUNCIL,Apartment,44.32,"$6,259.52",Entire home/apt,1,1,1
28187453,Australia,NSW,TWEED SHIRE COUNCIL,House,37.77,"$5,928.31",Entire home/apt,2,4,4
29906359,Australia,,TWEED SHIRE COUNCIL,House,45.82,"$4,357.61",Entire home/apt,1,1,1
26784730,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,39.79,"$5,779.25",Entire home/apt,2,2,3
17179814,Australia,NSW,TWEED SHIRE COUNCIL,Other,35.6,"$4,333.24",Private room,5,5,7
31960058,Australia,NSW,TWEED SHIRE COUNCIL,House,34.05,"$4,900.77",Entire home/apt,1,2,2
15745205,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,44.47,"$6,727.71",Entire home/apt,1,2,2
3506940,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.97,"$6,671.45",Entire home/apt,3,3,8
18551641,Australia,NSW,TWEED SHIRE COUNCIL,House,39.73,"$6,708.13",Private room,1,3,4
22948880,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,39.02,"$4,451.57",Entire home/apt,2,2,3
28316272,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,41.58,"$5,146.43",Private room,1,1,1
32941912,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,35.12,"$4,650.57",Entire home/apt,1,1,1
17533430,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,40.89,"$3,986.50",Entire home/apt,1.5,2,3
25402301,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,36.58,"$4,564.44",Entire home/apt,2,2,3
21896653,Australia,,TWEED SHIRE COUNCIL,Apartment,43.89,"$6,711.34",Entire home/apt,1,2,3
7368317,Australia,NSW,TWEED SHIRE COUNCIL,House,44.36,"$6,688.41",Entire home/apt,2,4,4
10949768,Australia,NSW,TWEED SHIRE COUNCIL,House,35.17,"$4,808.51",Entire home/apt,1,2,4
5787121,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,37.39,"$3,821.08",Entire home/apt,1.5,2,4
22151466,Australia,NSW,TWEED SHIRE COUNCIL,House,40.49,"$6,576.86",Private room,1,1,1
23862862,Australia,NSW,TWEED SHIRE COUNCIL,House,40.57,"$3,068.19",Private room,1,2,2
32879216,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,38.63,"$5,618.92",Entire home/apt,1,1,3
15327000,Australia,NSW,TWEED SHIRE COUNCIL,House,37.55,"$5,341.07",Entire home/apt,1.5,4,5
24507030,Australia,NSW,TWEED SHIRE COUNCIL,House,44.12,"$5,157.35",Private room,1.5,1,1
8393797,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.72,"$3,279.25",Entire home/apt,2,2,3
4351478,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,46.38,"$6,780.90",Private room,1,1,1
30206057,Australia,NSW,TWEED SHIRE COUNCIL,House,37.24,"$5,835.41",Entire home/apt,3.5,5,8
24993078,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,39.01,"$2,875.56",Entire home/apt,2,2,3
30109674,Australia,NSW,TWEED SHIRE COUNCIL,House,45.26,"$5,879.99",Entire home/apt,1,3,4
22962371,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,36.99,"$4,534.25",Entire home/apt,2,2,3
21895603,Australia,,TWEED SHIRE COUNCIL,Apartment,47.49,"$6,584.32",Entire home/apt,1,3,5
21636638,Australia,QLD,TWEED SHIRE COUNCIL,House,39.79,"$4,228.73",Entire home/apt,1,3,3
19142532,Australia,NSW,TWEED SHIRE COUNCIL,Other,45.54,"$4,976.82",Entire home/apt,1,3,8
30066796,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,40.85,"$4,073.01",Entire home/apt,1,1,1
26087408,Australia,NSW,TWEED SHIRE COUNCIL,House,48.91,"$5,463.00",Entire home/apt,3,4,4
21894731,Australia,,TWEED SHIRE COUNCIL,Apartment,46.39,"$7,085.70",Entire home/apt,2,3,3
23385128,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,35.16,"$5,625.76",Entire home/apt,2,2,2
9095723,Australia,NSW,TWEED SHIRE COUNCIL,House,46.62,"$5,989.17",Entire home/apt,1,2,3
10369809,Australia,NSW,TWEED SHIRE COUNCIL,House,41.42,"$5,214.17",Entire home/apt,2,3,3
17226845,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.03,"$6,362.45",Entire home/apt,1,2,4
29713690,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.5,"$5,406.88",Entire home/apt,1,1,3
29315744,Australia,NSW,TWEED SHIRE COUNCIL,House,44.35,"$7,438.18",Entire home/apt,3.5,3,3
30046129,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.06,"$5,819.33",Entire home/apt,2,2,3
13662205,Australia,NSW,TWEED SHIRE COUNCIL,House,35.16,"$3,513.30",Entire home/apt,2,3,4
33958418,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,43.47,"$7,471.93",Entire home/apt,2,2,3
8012673,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,36.51,"$4,390.40",Entire home/apt,2,2,3
2496639,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.31,"$5,050.39",Entire home/apt,2,2,4
29313873,Australia,,TWEED SHIRE COUNCIL,House,48.7,"$6,654.33",Entire home/apt,1,1,1
20038692,Australia,NSW,TWEED SHIRE COUNCIL,House,38.43,"$5,470.94",Entire home/apt,2.5,4,5
9613567,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,46.54,"$4,872.56",Entire home/apt,1,2,2
29575912,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,44.37,"$6,993.59",Entire home/apt,2,2,3
21896439,Australia,,TWEED SHIRE COUNCIL,Apartment,51.07,"$5,968.60",Entire home/apt,2,3,4
30694521,Australia,NSW,TWEED SHIRE COUNCIL,House,44.07,"$7,020.82",Entire home/apt,3,4,7
23614508,Australia,NSW,TWEED SHIRE COUNCIL,House,41.27,"$5,946.92",Private room,2,2,2
32941681,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41,"$6,407.09",Entire home/apt,2,2,3
32898383,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.8,"$7,886.57",Entire home/apt,2,3,3
4904008,Australia,NSW,TWEED SHIRE COUNCIL,House,40.32,"$5,331.71",Entire home/apt,3,4,5
30254759,Australia,,TWEED SHIRE COUNCIL,Apartment,44.96,"$6,541.54",Entire home/apt,1,2,3
20748154,Australia,NSW,TWEED SHIRE COUNCIL,House,43.18,"$5,996.30",Entire home/apt,3.5,5,6
21895615,Australia,,TWEED SHIRE COUNCIL,Apartment,42.34,"$4,400.85",Entire home/apt,2,2,3
21046405,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,42.81,"$5,019.35",Entire home/apt,1,3,3
22207898,Australia,,TWEED SHIRE COUNCIL,Apartment,40.56,"$5,400.80",Entire home/apt,1.5,2,3
12232189,Australia,NSW,TWEED SHIRE COUNCIL,House,44.16,"$6,904.07",Entire home/apt,1.5,2,2
21896248,Australia,,TWEED SHIRE COUNCIL,Apartment,38.13,"$6,363.22",Entire home/apt,1,2,3
34257211,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.43,"$8,080.13",Entire home/apt,1,1,1
30046211,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,42.35,"$6,888.97",Entire home/apt,2,3,4
30132188,Australia,,TWEED SHIRE COUNCIL,Apartment,47.51,"$6,459.42",Entire home/apt,1,1,1
30046110,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.13,"$6,051.48",Entire home/apt,2,2,3
19809772,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,36.44,"$5,587.53",Entire home/apt,1.5,2,2
29339094,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.22,"$6,227.37",Entire home/apt,2.5,3,3
9532189,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.9,"$6,061.78",Entire home/apt,1,1,1
2304538,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,49.32,"$6,736.48",Entire home/apt,2,4,5
21898000,Australia,,TWEED SHIRE COUNCIL,Apartment,50.14,"$6,627.51",Entire home/apt,1,3,4
8617915,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,52.15,"$8,113.98",Entire home/apt,1,1,2
33275032,Australia,,TWEED SHIRE COUNCIL,Apartment,44.12,"$7,503.13",Entire home/apt,2,3,3
28185495,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,51.51,"$7,745.72",Entire home/apt,1,0,1
30046082,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,53.03,"$6,831.03",Entire home/apt,2,2,3
19274527,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,39.79,"$5,704.12",Entire home/apt,2,2,3
20074869,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.58,"$8,678.72",Entire home/apt,1,1,2
22896102,Australia,NSW,TWEED SHIRE COUNCIL,House,46.96,"$4,696.55",Private room,1.5,1,1
32190380,Australia,,TWEED SHIRE COUNCIL,Apartment,46.75,"$7,283.06",Entire home/apt,2,2,2
24736704,Australia,,TWEED SHIRE COUNCIL,Apartment,51.54,"$7,739.24",Entire home/apt,2,3,4
33017542,Australia,,TWEED SHIRE COUNCIL,Apartment,44.05,"$5,298.22",Entire home/apt,2,1,1
33477441,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.46,"$7,065.36",Private room,1,1,1
13418641,Australia,NSW,TWEED SHIRE COUNCIL,House,38.5,"$4,417.97",Entire home/apt,2,4,0
27550912,Australia,,TWEED SHIRE COUNCIL,Apartment,46.08,"$4,678.29",Entire home/apt,1,2,3
21895505,Australia,,TWEED SHIRE COUNCIL,Apartment,44.31,"$4,033.95",Entire home/apt,2,2,3
22207908,Australia,,TWEED SHIRE COUNCIL,Apartment,39.76,"$4,573.23",Entire home/apt,1.5,3,2
24525992,Australia,NSW,TWEED SHIRE COUNCIL,House,41.71,"$5,546.97",Private room,1,1,2
15647660,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,52.65,"$7,059.08",Entire home/apt,2,2,5
21895965,Australia,,TWEED SHIRE COUNCIL,Apartment,37.82,"$6,791.08",Entire home/apt,1,2,3
11244147,Australia,NSW,TWEED SHIRE COUNCIL,House,44.69,"$5,338.84",Entire home/apt,1,3,6
30045999,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,38.46,"$3,824.45",Entire home/apt,2,1,1
11420864,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.42,"$4,399.65",Entire home/apt,2,3,4
9187314,Australia,NSW,TWEED SHIRE COUNCIL,House,40.33,"$4,996.89",Entire home/apt,3,5,6
11283001,Australia,NSW,TWEED SHIRE COUNCIL,House,40.83,"$6,962.42",Entire home/apt,4,6,7
30776350,Australia,NSW,TWEED SHIRE COUNCIL,House,48.49,"$7,057.35",Entire home/apt,2,3,3
6364437,Australia,NSW,TWEED SHIRE COUNCIL,House,53.82,"$7,554.99",Entire home/apt,3,3,4
30046226,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.57,"$5,704.56",Entire home/apt,2,3,4
14128336,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,53.26,"$9,209.90",Entire home/apt,2,2,3
15662697,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.01,"$6,884.79",Entire home/apt,2,3,4
28253793,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.53,"$6,968.73",Entire home/apt,2,3,4
13116013,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.56,"$5,161.39",Entire home/apt,1,0,2
4908739,Australia,NSW,TWEED SHIRE COUNCIL,House,47.62,"$5,692.31",Entire home/apt,2,2,2
20003975,Australia,QLD,TWEED SHIRE COUNCIL,House,52.27,"$7,985.83",Entire home/apt,2,5,7
32048547,Australia,NSW,TWEED SHIRE COUNCIL,House,47.2,"$5,609.08",Entire home/apt,1,2,5
30436804,Australia,NSW,TWEED SHIRE COUNCIL,House,54.14,"$8,686.62",Entire home/apt,2.5,3,4
6960908,Australia,NSW,TWEED SHIRE COUNCIL,House,45.31,"$4,565.22",Entire home/apt,2,3,5
24736712,Australia,,TWEED SHIRE COUNCIL,Apartment,49.07,"$7,266.26",Entire home/apt,2,2,3
6452601,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,55.37,"$8,588.97",Private room,5,5,11
12116360,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.25,"$8,828.59",Entire home/apt,2,2,3
25951639,Australia,,TWEED SHIRE COUNCIL,Apartment,50.39,"$7,082.21",Entire home/apt,2,2,3
23440233,Australia,NSW,TWEED SHIRE COUNCIL,House,42.4,"$5,900.37",Private room,1,1,1
21475358,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,55.68,"$7,300.20",Entire home/apt,2,2,3
24736586,Australia,,TWEED SHIRE COUNCIL,Apartment,43.15,"$3,657.91",Entire home/apt,1,2,3
24737018,Australia,,TWEED SHIRE COUNCIL,House,49.44,"$7,570.07",Entire home/apt,1,1,1
11151817,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.73,"$5,059.12",Entire home/apt,2,2,3
23567516,Australia,NSW,TWEED SHIRE COUNCIL,House,46.96,"$8,177.00",Entire home/apt,2,3,7
23342849,Australia,NSW,TWEED SHIRE COUNCIL,House,49.9,"$6,709.19",Entire home/apt,1,3,7
33857339,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.66,"$6,124.89",Entire home/apt,1,1,2
9221330,Australia,NSW,TWEED SHIRE COUNCIL,House,48.04,"$7,448.35",Entire home/apt,1.5,2,2
21895938,Australia,,TWEED SHIRE COUNCIL,Apartment,49.9,"$7,807.74",Entire home/apt,2,3,5
30133795,Australia,NSW,TWEED SHIRE COUNCIL,House,47.45,"$5,478.42",Entire home/apt,3,3,5
23453757,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.42,"$3,388.13",Entire home/apt,1.5,2,2
33888411,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.34,"$6,296.58",Entire home/apt,1,2,2
32901892,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.95,"$5,900.82",Entire home/apt,1.5,3,4
21895739,Australia,,TWEED SHIRE COUNCIL,Apartment,45.75,"$6,657.01",Entire home/apt,1,2,4
24737594,Australia,,TWEED SHIRE COUNCIL,Apartment,42.59,"$4,438.51",Entire home/apt,1,2,4
2950448,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,53.51,"$8,644.72",Entire home/apt,1,1,2
15649583,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.76,"$6,007.80",Entire home/apt,1,1,1
23330121,Australia,NSW,TWEED SHIRE COUNCIL,House,47.29,"$6,780.82",Entire home/apt,2,4,4
32696592,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,50.33,"$5,960.53",Entire home/apt,1.5,3,6
21894807,Australia,,TWEED SHIRE COUNCIL,Apartment,42.89,"$5,997.60",Entire home/apt,2,3,4
3442402,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.53,"$7,295.33",Entire home/apt,1,1,2
30563498,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.73,"$6,945.27",Entire home/apt,2,1,1
24737590,Australia,,TWEED SHIRE COUNCIL,Apartment,49.49,"$7,356.08",Entire home/apt,2,2,4
24736370,Australia,,TWEED SHIRE COUNCIL,Apartment,51.09,"$7,469.85",Entire home/apt,2,3,4
20096646,Australia,NSW,TWEED SHIRE COUNCIL,House,42.21,"$6,275.98",Entire home/apt,1,2,2
30046144,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.9,"$6,865.86",Entire home/apt,2,2,3
29594698,Australia,,TWEED SHIRE COUNCIL,Apartment,51.5,"$6,950.47",Entire home/apt,1,1,1
32901669,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,47.56,"$6,675.73",Entire home/apt,2,3,4
34296294,Australia,NSW,TWEED SHIRE COUNCIL,House,41.61,"$4,466.48",Private room,1,1,1
24736318,Australia,,TWEED SHIRE COUNCIL,Apartment,48.79,"$8,922.99",Entire home/apt,2,3,4
21870235,Australia,NSW,TWEED SHIRE COUNCIL,House,55.51,"$7,347.31",Entire home/apt,1.5,3,3
24737595,Australia,,TWEED SHIRE COUNCIL,Apartment,56.14,"$10,799.56",Entire home/apt,2,3,4
32897506,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.14,"$6,282.14",Entire home/apt,2,2,3
8211943,Australia,New South Wales,TWEED SHIRE COUNCIL,House,45.92,"$5,909.49",Entire home/apt,2,3,4
21895527,Australia,,TWEED SHIRE COUNCIL,House,52.51,"$6,486.87",Entire home/apt,2,3,3
30046191,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.16,"$8,363.01",Entire home/apt,2,3,3
21899272,Australia,,TWEED SHIRE COUNCIL,Apartment,47.22,"$6,555.67",Entire home/apt,1,1,1
17665696,Australia,NSW,TWEED SHIRE COUNCIL,House,48.61,"$6,824.11",Entire home/apt,1,0,1
30028746,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,42.09,"$7,591.85",Entire home/apt,1,0,1
32941973,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.45,"$5,153.20",Entire home/apt,1,2,3
21895502,Australia,,TWEED SHIRE COUNCIL,Apartment,46.96,"$7,086.43",Entire home/apt,1.5,2,3
21359013,Australia,NSW,TWEED SHIRE COUNCIL,House,55.43,"$7,788.92",Entire home/apt,2,3,4
27936815,Australia,,TWEED SHIRE COUNCIL,Apartment,46.34,"$7,480.19",Entire home/apt,1,2,3
23727991,Australia,NSW,TWEED SHIRE COUNCIL,House,45.7,"$5,247.36",Entire home/apt,4,4,5
32942876,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.04,"$4,742.07",Entire home/apt,3,3,3
24737657,Australia,,TWEED SHIRE COUNCIL,Apartment,43.75,"$5,566.61",Entire home/apt,1,2,4
21895181,Australia,,TWEED SHIRE COUNCIL,Apartment,44.65,"$4,823.70",Entire home/apt,2,3,6
19200157,Australia,NSW,TWEED SHIRE COUNCIL,House,51.91,"$9,024.20",Entire home/apt,1,3,4
33045278,Australia,NSW,TWEED SHIRE COUNCIL,House,50.01,"$4,947.17",Entire home/apt,2.5,4,4
24736525,Australia,,TWEED SHIRE COUNCIL,House,55.73,"$9,768.33",Entire home/apt,2,3,3
27587255,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.85,"$9,053.26",Entire home/apt,2,3,4
31829872,Australia,,TWEED SHIRE COUNCIL,Apartment,50.65,"$7,948.36",Entire home/apt,2,2,3
24737592,Australia,,TWEED SHIRE COUNCIL,Apartment,49.68,"$7,607.55",Entire home/apt,1,2,3
23049211,Australia,NSW,TWEED SHIRE COUNCIL,House,43.72,"$5,685.48",Entire home/apt,2,3,5
24736534,Australia,,TWEED SHIRE COUNCIL,House,49.38,"$6,568.32",Entire home/apt,3,4,4
21895727,Australia,,TWEED SHIRE COUNCIL,Apartment,43.6,"$5,454.18",Entire home/apt,1.5,2,3
28795852,Australia,NSW,TWEED SHIRE COUNCIL,House,44.42,"$5,601.35",Entire home/apt,2,4,4
